,UserID,Crypto,Balance
242,38BEF5B50FABDA,BTC,0.0009827200
243,38C63EA2E76F72,BTC,0.0009825300
244,38C654688CBD88,BTC,0.0009825300
245,38BD6D9A7C8A9F,BTC,0.0009823200
246,38BD98F7B90C52,BTC,0.0009821600
247,38D1110A78600F,BTC,0.0009786400
248,38BFDCFB4ACE54,BTC,0.0009770800
249,38BFEF0E4F97E2,BTC,0.0009770400
250,38CE85E58D3D1D,BTC,0.0009757200
251,38CCD3DDE5CF8C,BTC,0.0009747800
252,38B8D30F56BE28,BTC,0.0009747800
253,38B8C2E24F692D,BTC,0.0009747800
254,38B9A1B0AA8800,BTC,0.0009747800
255,38B98C83AD2E10,BTC,0.0009747700
256,38B9AF724F1955,BTC,0.0009747600
257,38BA232192BE58,BTC,0.0009736300
258,38BD81454938E3,BTC,0.0009716400
259,38E76EDC975A61,BTC,0.0009706400
260,38BD859AC557C0,BTC,0.0009702500
261,38BD843AFA091E,BTC,0.0009702400
262,38BD878B9B4FE2,BTC,0.0009702400
263,38BD82CCEF91A2,BTC,0.0009701500
264,38C2FC61D03075,BTC,0.0009700900
265,38C2B948B13C08,BTC,0.0009700800
266,38C2F2844CC1BA,BTC,0.0009700800
267,38C31DB5179950,BTC,0.0009700600
268,38C30C5D3DF6DE,BTC,0.0009679600
269,38C3270941A8F9,BTC,0.0009677200
270,38C49CD6A37192,BTC,0.0009643000
271,38D110EF0A1D33,BTC,0.0009588900
272,38BD80887D770C,BTC,0.0009478000
273,38EA93072A012B,BTC,0.0009469600
274,38CB1C0B3A04FE,BTC,0.0009440000
275,38CD60EB55B8BA,BTC,0.0009436300
276,38CEC90AC49341,BTC,0.0009428400
277,38C9042AA67FE9,BTC,0.0009426000
278,38CA65CB0807AA,BTC,0.0009387600
279,38D57ED3A02885,BTC,0.0009361500
280,38CD0E4DAF5AF6,BTC,0.0009351100
281,38C6C779AF83F0,BTC,0.0009345200
282,38C2E400AB4055,BTC,0.0009341600
283,38C37F54B23B56,BTC,0.0009158700
284,38B91DDA6BA0D0,BTC,0.0009103100
285,38D270F75D28F4,BTC,0.0008988900
286,38C32532C48E5F,BTC,0.0008965800
287,38D004DF8672CF,BTC,0.0008939200
288,38D1C84000A3F1,BTC,0.0008878700
289,38CAD4FC8E9674,BTC,0.0008870400
290,38C29022F455D3,BTC,0.0008845500
291,38D03D1443A54A,BTC,0.0008823900
292,390D727075FDD8,BTC,0.0008769600
293,38CE7CE223F90D,BTC,0.0008712100
294,38CFE41D8DFF49,BTC,0.0008681500
295,38CF24A7F29FB4,BTC,0.0008648900
296,38D07AFC8B6535,BTC,0.0008632200
297,3970B19CBB2E1F,BTC,0.0008629500
298,38D64C9D0E8976,BTC,0.0008598400
299,3900F09841D6EF,BTC,0.0008522500
300,38CDA31EEE5F7F,BTC,0.0008500800
301,38D12E395C0ECC,BTC,0.0008479300
302,38D112D974379D,BTC,0.0008459000
303,38CD215B4AC362,BTC,0.0008419300
304,38D1DC7569AE2B,BTC,0.0008397800
305,390E5A879CECB6,BTC,0.0008375100
306,38D112F7AB97A0,BTC,0.0008374800
307,38CCCCFA432F27,BTC,0.0008367700
308,38C451FB259A6E,BTC,0.0008359900
309,38D81A0F02F33E,BTC,0.0008340400
310,38CF65D6B40639,BTC,0.0008278400
311,38CF6212E4D894,BTC,0.0008255300
312,38C7771DAB9567,BTC,0.0008214200
313,38C5CA3139919F,BTC,0.0008203400
314,38DB30A95B3EE9,BTC,0.0008188600
315,38C77830B1A1E9,BTC,0.0008181100
316,38C1A09E6E1AE8,BTC,0.0008085500
317,38D1DEF6C18041,BTC,0.0008060800
318,3972D8ABFCAF05,BTC,0.0008014800
319,38C330640DBB28,BTC,0.0008011500
320,39018D3B7A34A9,BTC,0.0007982800
321,38D012F97FF15D,BTC,0.0007939200
322,38D54B602F9A0D,BTC,0.0007923000
323,38C6AC2E7D0F38,BTC,0.0007893800
324,38D011429B0211,BTC,0.0007836300
325,38C93AE7222723,BTC,0.0007831100
326,38C769F268271B,BTC,0.0007828700
327,38D66E060EB220,BTC,0.0007777200
328,38C3FBF3A7051A,BTC,0.0007749500
329,38CAD639F7292D,BTC,0.0007741200
330,38C338AC3192EB,BTC,0.0007739200
331,38D14A7A95C23F,BTC,0.0007716700
332,38C9654B877D65,BTC,0.0007651400
333,38C2E797D4C7C4,BTC,0.0007635700
334,38C3218A100FFA,BTC,0.0007631000
335,38C32CDFCCB281,BTC,0.0007613400
336,38CFFE6C00139F,BTC,0.0007566300
337,38CE2DA2FA4FD2,BTC,0.0007530500
338,38CFF975B19384,BTC,0.0007507800
339,38D1C7D1A45A73,BTC,0.0007497800
340,38D1A551D48EED,BTC,0.0007493600
341,38DE3B9473DBFC,BTC,0.0007466100
342,38CD005FEC0B46,BTC,0.0007444000
343,38C4B2C5F417ED,BTC,0.0007419000
344,38C2D4C40A62DE,BTC,0.0007415100
345,38D5A364DAFA71,BTC,0.0007398200
346,38CFF426801452,BTC,0.0007300300
347,38CBA1CA9F60FC,BTC,0.0007296000
348,38C4522AB59B32,BTC,0.0007286700
349,38D0F7642AD93C,BTC,0.0007286300
350,38D7AC1FBA7C11,BTC,0.0007230700
351,38F5B95B0AB5EC,BTC,0.0007221400
352,39749207BB853F,BTC,0.0007200000
353,38D1C7521DFBA7,BTC,0.0007192700
354,38CACB7477A332,BTC,0.0007186000
355,38F5E9FD4819EF,BTC,0.0007151500
356,38C93D5562B78E,BTC,0.0007083800
357,38D4CD5FB8DAC4,BTC,0.0007048700
358,38CD8D7B318C2B,BTC,0.0007039700
359,38FAB6A19B9B57,BTC,0.0007022100
360,38D44C397D2D7A,BTC,0.0006993200
361,38CEAADC2E9894,BTC,0.0006964000
362,38CA221CDB9955,BTC,0.0006948700
363,38CEA6DC6C8160,BTC,0.0006887800
364,38E3F44E8CCA38,BTC,0.0006883100
365,38D861632A8B3B,BTC,0.0006778700
366,38C6B8FB5B5AAC,BTC,0.0006627600
367,38CB4CD2779D6A,BTC,0.0006625200
368,38CD5E73725510,BTC,0.0006623400
369,38DA69EA4E1DD7,BTC,0.0006590000
370,38CF4D0C02BA48,BTC,0.0006496900
371,38CE982986DCB8,BTC,0.0006493500
372,38D5962F564A38,BTC,0.0006473100
373,38E438C3606DAC,BTC,0.0006435000
374,38D148282C7771,BTC,0.0006432500
375,38D0F1A139AE0B,BTC,0.0006412000
376,38C28C0DFCECD8,BTC,0.0006373700
377,38DC8166AB9FB4,BTC,0.0006369900
378,38D19496ED24D5,BTC,0.0006367600
379,38C6A7A26E276D,BTC,0.0006340000
380,38C492884D3273,BTC,0.0006305200
381,38D1668B793667,BTC,0.0006269500
382,38C83812D3C4F4,BTC,0.0006268000
383,38CBA0D2321480,BTC,0.0006241400
384,38C32B8BDCDE62,BTC,0.0006140200
385,38C8339E593B96,BTC,0.0006137700
386,38CBE2DC3305E7,BTC,0.0006135300
387,38D13DE5131523,BTC,0.0006089300
388,38C87512870C4F,BTC,0.0006072600
389,38D13807EF3BB0,BTC,0.0006052800
390,38CCD9A7B51599,BTC,0.0006018500
391,38C88EDF9F5609,BTC,0.0005984600
392,38C85991D27FDE,BTC,0.0005971300
393,38D8E41A619644,BTC,0.0005950600
394,38D1D842017BDE,BTC,0.0005934100
395,38D1138CCC6A90,BTC,0.0005918700
396,38DE2BEA74EE22,BTC,0.0005917900
397,38B766DA109031,BTC,0.0005913000
398,38CD5E1FDDC078,BTC,0.0005869700
399,38CD51C4FFFA72,BTC,0.0005867400
400,39118E1D1D9032,BTC,0.0005830100
401,38C88C54D6BD2F,BTC,0.0005808500
402,38D0D2777635FD,BTC,0.0005797600
403,38D24CD9A823CB,BTC,0.0005783000
404,38C6E5E104E822,BTC,0.0005781800
405,38C6AED494E983,BTC,0.0005764300
406,38D4131A3F7DD6,BTC,0.0005762100
407,38D238A14CC19A,BTC,0.0005749900
408,38C8816D1FF540,BTC,0.0005746400
409,38D178B071F902,BTC,0.0005737200
410,38C39C3C2FDFC6,BTC,0.0005731100
411,38F3B9B6B7133F,BTC,0.0005718700
412,38F43D6EF0E8B4,BTC,0.0005717000
413,38D27FF51966E5,BTC,0.0005696600
414,38D1C3E6152A49,BTC,0.0005690400
415,38D8821239FEC1,BTC,0.0005675800
416,38F75B4721E785,BTC,0.0005634800
417,38F440243628AD,BTC,0.0005623000
418,38D1DC4AC29ABD,BTC,0.0005615000
419,38F6A4EE35B034,BTC,0.0005602100
420,38F6152BD5AC90,BTC,0.0005600400
421,38C84B7A02CB5F,BTC,0.0005576900
422,38F61994F0B1A7,BTC,0.0005537000
423,38D7380903241A,BTC,0.0005493800
424,38D654DE62DC0C,BTC,0.0005481100
425,38D272C4CAE972,BTC,0.0005467900
426,38D0DBF6645D09,BTC,0.0005456100
427,38D7212D9D742B,BTC,0.0005447300
428,3902B0B8D0B1ED,BTC,0.0005441200
429,38D181CD28C1B9,BTC,0.0005428100
430,38B6154B20CCB3,BTC,0.0005400400
431,38D5A45E427E10,BTC,0.0005394700
432,38D9E26E117182,BTC,0.0005346000
433,38CC4AC4E21A79,BTC,0.0005328400
434,38CF81AC910E15,BTC,0.0005266000
435,38D1DC095DE118,BTC,0.0005213600
436,38E5E357AAE68E,BTC,0.0005211000
437,38D17BF7AD54E1,BTC,0.0005208500
438,38C46AF1495641,BTC,0.0005207900
439,38D1E103300F4B,BTC,0.0005205100
440,38C2FD0C0A3A50,BTC,0.0005202400
441,38C601C87A8CC5,BTC,0.0005198400
442,38D73C75F955D5,BTC,0.0005179200
443,38D1DCD48B9B39,BTC,0.0005169100
444,38D1DC208A2352,BTC,0.0005143900
445,38D3FFB1A59FB5,BTC,0.0005142000
446,396AE3224C719B,BTC,0.0005129600
447,38D1802DE17E3B,BTC,0.0005120600
448,38DB2D6EF140E0,BTC,0.0005107000
449,38DE370E460CB9,BTC,0.0005083400
450,38CEBF4DD9991D,BTC,0.0005036000
451,38D00B45299165,BTC,0.0004990300
452,38DE2B0B7AAD6F,BTC,0.0004964700
453,38C526A8FB2067,BTC,0.0004963600
454,38CA8F738282D2,BTC,0.0004963400
455,38D1E173B75ADA,BTC,0.0004950200
456,38CA7D190E585B,BTC,0.0004891800
457,397493913800FF,BTC,0.0004882000
458,38D1DC797800F8,BTC,0.0004869200
459,38C872E4093DE7,BTC,0.0004857400
460,38D99E5D320DC0,BTC,0.0004805000
461,38CB06A5785A07,BTC,0.0004804700
462,38DE4EFCF0413F,BTC,0.0004742800
463,38C3F627BCDD58,BTC,0.0004730400
464,38DC6D4D6A73EF,BTC,0.0004713300
465,38CE4C9AFF1891,BTC,0.0004708600
466,38CD451E1ACE03,BTC,0.0004705500
467,38C91BA175DF97,BTC,0.0004696300
468,38D23831BCED6B,BTC,0.0004694300
469,38D17D7F0ECC39,BTC,0.0004688700
470,38C3E0382FCC44,BTC,0.0004669200
471,38D54E2F086C32,BTC,0.0004665300
472,38F54362F40377,BTC,0.0004646000
473,38C6AA62AAD990,BTC,0.0004640800
474,38D248B9AAF327,BTC,0.0004640100
475,38D1DD9465E351,BTC,0.0004630800
476,38D1DFB18C31E7,BTC,0.0004611400
477,38D0E71133913F,BTC,0.0004592200
478,38D1841E28B07A,BTC,0.0004590900
479,38D0F0A7371B56,BTC,0.0004568100
480,38D1DF5214D8EE,BTC,0.0004566800
481,38F660D557D597,BTC,0.0004561500
482,38C930475C09CF,BTC,0.0004559600
483,38D4CB17893A9D,BTC,0.0004504200
484,38D1A4AA4EB24B,BTC,0.0004502800
485,38C6B3146C3E78,BTC,0.0004470900
486,38CBA96E6F550C,BTC,0.0004464500
487,38D4FF4A974A14,BTC,0.0004462900
488,38C75FFB83582D,BTC,0.0004462000
489,38CC073713933D,BTC,0.0004435000
490,38CD1CA94C536D,BTC,0.0004409400
491,38D7C4A7FF36D5,BTC,0.0004399200
492,38CD960CE79D28,BTC,0.0004398000
493,38C8120D613144,BTC,0.0004392800
494,38C9994D89DCBE,BTC,0.0004382200
495,38BCED3862B677,BTC,0.0004365600
496,38D4AB457DCF2F,BTC,0.0004345300
497,38D1A7FC3707AB,BTC,0.0004344200
498,38CEAAC1C9B38C,BTC,0.0004335700
499,38CE831E142E58,BTC,0.0004322900
500,38C8B853CD8C10,BTC,0.0004321700
501,38C874C715FFEC,BTC,0.0004319600
502,38CBA2AD8338D8,BTC,0.0004315600
503,38CF853AEAB393,BTC,0.0004310700
504,394527DBB5EF61,BTC,0.0004277700
505,38CBA871031E3F,BTC,0.0004253600
506,38D123D3A9F9BE,BTC,0.0004236500
507,38D183D489FB12,BTC,0.0004221700
508,38D28ABDC60846,BTC,0.0004119300
509,38CB33008D59DF,BTC,0.0004103100
510,38D9B55BF40BE2,BTC,0.0004093400
511,38CCECB4BDE218,BTC,0.0004091500
512,38EC5BD2C5FC82,BTC,0.0004038800
513,38C2DEAF686C47,BTC,0.0004035300
514,38C8F1E9981111,BTC,0.0004030400
515,38D00FC4FEE968,BTC,0.0004024600
516,38C3787570A299,BTC,0.0004023600
517,38C33D2B846016,BTC,0.0004021000
518,38D80B60BCFA60,BTC,0.0003967000
519,38CA1819F52799,BTC,0.0003963400
520,38CDFAB27B2EBA,BTC,0.0003963000
521,38C84531F437DA,BTC,0.0003951000
522,3903083DEBD85D,BTC,0.0003938000
523,38C84A0EB81CE0,BTC,0.0003933600
524,38C6A81FAE7549,BTC,0.0003930800
525,38C4A721FF4C14,BTC,0.0003928600
526,38C762901264D9,BTC,0.0003906800
527,38BF365DD6FE8E,BTC,0.0003897300
528,38D12AFF143AC9,BTC,0.0003895800
529,390D7B78E79A5F,BTC,0.0003888400
530,38C318F0DD8A4E,BTC,0.0003873300
531,38D1B8EE2896F0,BTC,0.0003866600
532,38F066CC7AEB16,BTC,0.0003863500
533,38C9C1A9CFB42A,BTC,0.0003860500
534,38C5D849817B64,BTC,0.0003851800
535,38C8B0FF379665,BTC,0.0003837900
536,38D9AB8EA0956D,BTC,0.0003831700
537,38DE29FF098614,BTC,0.0003827200
538,38C648C8AC0CB6,BTC,0.0003819200
539,38FF6EFD42A0C3,BTC,0.0003805000
540,38D193B53DA65C,BTC,0.0003736600
541,3967D9AD1337E6,BTC,0.0003716300
542,38C8F12F21C5E6,BTC,0.0003681800
543,38CB28BC52F1E0,BTC,0.0003648200
544,38D2B9B6F39737,BTC,0.0003629900
545,38C5380CFA74FB,BTC,0.0003621800
546,38C835D6695EAC,BTC,0.0003599400
547,38C456F9C52FB1,BTC,0.0003598600
548,38C2CEA0662B2B,BTC,0.0003573300
549,38B3D76420F51C,BTC,0.0003564300
550,38D06C42AB8D32,BTC,0.0003561000
551,38C3247C271A8F,BTC,0.0003558000
552,38D1B7EEE1A278,BTC,0.0003554100
553,38DA0179C1B749,BTC,0.0003550600
554,38C6AB5043DF11,BTC,0.0003548500
555,38C348A1C5121B,BTC,0.0003547000
556,38C2CF9C82CA85,BTC,0.0003545200
557,38D18D229E4174,BTC,0.0003530100
558,38C30DF540F27C,BTC,0.0003494800
559,38C6AF2F464C8D,BTC,0.0003486100
560,38D1AB02611781,BTC,0.0003457500
561,38F902B13EE786,BTC,0.0003453400
562,38D682DDEB27C7,BTC,0.0003451800
563,38D1BD0CC24E5B,BTC,0.0003449100
564,38FB578B9B40C2,BTC,0.0003446800
565,38CD0E96EB31AF,BTC,0.0003437000
566,38D051A473476D,BTC,0.0003418900
567,38C94516AA4330,BTC,0.0003406600
568,38C6B30AA2B84A,BTC,0.0003396400
569,38CEC5D5C377BF,BTC,0.0003381600
570,38D0162B83082D,BTC,0.0003379400
571,38D6752C6400C7,BTC,0.0003358900
572,38C312B471FE00,BTC,0.0003348400
573,38D4CDFDE2CB18,BTC,0.0003344700
574,38D1B1607B8CA9,BTC,0.0003340300
575,38D1912A938806,BTC,0.0003322200
576,38B8D350F17233,BTC,0.0003299900
577,38D1E39460AEAF,BTC,0.0003292700
578,38D1B9A27AA09C,BTC,0.0003291800
579,38FD123793582C,BTC,0.0003279800
580,38C88E4F5AAB8F,BTC,0.0003271300
581,38D1AAAF37D377,BTC,0.0003268500
582,38D1D7D7221E8C,BTC,0.0003255800
583,38C72604899AD2,BTC,0.0003251000
584,38D1C4327003AF,BTC,0.0003243900
585,38D1C55F45BA1B,BTC,0.0003241500
586,38C38CB0A7BF36,BTC,0.0003230500
587,38D19808DA207A,BTC,0.0003208200
588,38D02C8209B0BF,BTC,0.0003195600
589,38CABDF7326F99,BTC,0.0003167900
